nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
,,,1409.5407409667969,1424.6093292236328,1408.3056106567383,1432.51416015625,1396.4483642578125,,1391.0137901306152,,1438.4427871704102,1453.2643508911133,1433.0082168579102,1424.6093292236328,1443.8773574829102,1443.3833084106445,,,,745.651481628418,745.1564483642578,766.6902542114258,760.9974060058594,788.471565246582,,804.5600433349609,,809.5103378295898,806.7876739501953,842.6773376464844,830.0540771484375,872.8741607666016,872.6266479492188
,,,1401.7775650024414,1414.0079879760742,1400.0303649902344,1424.9904098510742,1391.5439453125,1424.4912109375,1386.8015365600586,1399.78076171875,1433.7264251708984,1446.2064514160156,1417.0031967163086,1425.7392120361328,1462.9296875,1441.2144470214844,,,,750.3750915527344,747.8751983642578,772.3741455078125,763.87451171875,795.1231536865234,788.6234436035156,808.3725891113281,802.3728485107422,813.3723678588867,808.3725891113281,849.6208038330078,848.620849609375,865.1201477050781,874.1197509765625
,,1391.4977493286133,1390.3387603759766,1403.7830123901367,1392.8885345458984,1413.2867050170898,1388.0207824707031,1397.0608825683594,1380.1396713256836,1383.8484344482422,1425.1083755493164,1438.552619934082,1396.829086303711,1416.5318603515625,1430.2079162597656,1442.4931716918945,,,746.1212463378906,752.6331176757812,750.5400161743164,775.8897857666016,766.1219863891602,798.6813201904297,796.8207855224609,807.5188598632812,804.4954833984375,816.1238250732422,812.8678970336914,848.4505920410156,841.9387359619141,874.0329284667969,878.2191314697266
,,1380.870849609375,1379.1740264892578,1392.9910354614258,1384.0220947265625,1401.4751663208008,1377.477195739746,1385.7189178466797,1367.781047821045,1371.417106628418,1417.716209411621,1428.8667831420898,1380.870849609375,1414.0801544189453,1406.3232345581055,1439.5325469970703,,,750.2725257873535,754.6374931335449,752.9400062561035,778.6448287963867,766.7624130249023,802.8946685791016,798.5296936035156,812.8370895385742,810.412109375,816.232063293457,813.3220901489258,845.0893859863281,842.1793975830078,887.5265808105469,873.9466857910156
,,1369.7172241210938,1369.1982803344727,1382.9504089355469,1373.8688125610352,1390.734634399414,1360.3761596679688,1381.1340866088867,1353.370361328125,1360.3761596679688,1406.5625457763672,1417.7199325561523,1369.7172241210938,1412.0114974975586,1380.3556594848633,1439.5157470703125,,,750.9333534240723,757.177978515625,754.315860748291,780.074951171875,768.6264724731445,809.7369384765625,795.1661376953125,814.6806030273438,811.5582885742188,817.542724609375,814.42041015625,846.684326171875,841.7406463623047,894.559814453125,872.4434204101562
,,1359.582374572754,1358.525001525879,1372.0065155029297,1362.754493713379,1381.5228729248047,1354.8241958618164,1374.1212539672852,1342.664405822754,1351.3877334594727,1393.4183197021484,1406.1067962646484,1360.1110610961914,1401.0842666625977,1366.4552993774414,1430.1620483398438,,,749.1161003112793,756.8011169433594,755.4761123657227,777.7361602783203,768.9911422729492,801.8512191772461,797.8762130737305,810.0662384033203,807.151237487793,818.2812652587891,815.1012573242188,850.8763275146484,841.8663177490234,899.1064605712891,868.1013641357422
1352.89013671875,1354.2242584228516,1350.7555541992188,1348.6209716796875,1363.0294189453125,1351.0223693847656,1371.5677642822266,1342.2172088623047,1361.6953048706055,1335.8134536743164,1347.5536727905273,1378.5051727294922,1393.714096069336,1352.0896682739258,1387.0435104370117,1366.7649459838867,1420.6632385253906,745.7521476745605,745.7521476745605,745.7521476745605,754.3067245483398,753.7720603942871,778.09912109375,769.2772216796875,805.9014739990234,794.9409332275391,808.5747833251953,799.7528762817383,820.3373184204102,816.8620223999023,854.5556030273438,842.7930603027344,898.9324493408203,872.4667205810547
1342.7232131958008,1345.0962600708008,1339.8755645751953,1337.0279159545898,1352.4526901245117,1337.0279159545898,1362.8940811157227,1333.7056579589844,,1323.2642669677734,,1368.5893859863281,1381.8784255981445,1344.3843460083008,1373.8100814819336,1365.7417373657227,1402.7611999511719,749.8992576599121,748.237361907959,748.9496040344238,753.9352874755859,752.9856338500977,778.1514663696289,771.0290603637695,805.4540252685547,,808.7778167724609,,823.0226211547852,817.7995376586914,855.0734558105469,846.0517272949219,898.0453033447266,876.2032623291016
1328.7501678466797,1328.7501678466797,1328.7501678466797,1328.5191192626953,1342.8439407348633,1327.1328506469727,1353.0099411010742,1322.2808990478516,,1314.6563987731934,1335.9125747680664,1356.9377059936523,1371.9556579589844,1334.988395690918,1359.4792098999023,1359.4792098999023,1382.5837631225586,753.3213310241699,752.8590087890625,751.0097389221191,756.5575485229492,754.0148048400879,777.8241424560547,771.351692199707,786.6081619262695,,809.2617034912109,809.0305404663086,822.6688995361328,820.5884704589844,857.5738525390625,846.4782257080078,894.5592041015625,882.7701110839844
1323.0406494140625,1325.314094543457,1320.767189025879,1317.1296691894531,1331.6797637939453,1314.6288681030273,1342.1376495361328,1305.307716369629,,1300.988151550293,1316.2202835083008,1346.684555053711,1360.5526123046875,1324.4047164916992,1347.1392517089844,1349.1853561401367,1361.007308959961,746.9806022644043,746.7531089782715,747.2080955505371,754.7153625488281,752.8954162597656,778.1471328735352,772.0048217773438,810.4511184692383,,810.6786117553711,814.7734832763672,824.5556793212891,820.9157943725586,858.2246246337891,849.5799102783203,889.1636657714844,883.0213470458984
1312.9660339355469,1314.3215103149414,1308.6736679077148,1306.414535522461,1321.0989227294922,1303.7035675048828,1333.7500915527344,1298.9593811035156,,1293.0856246948242,1308.8995819091797,1332.6205215454102,1348.8863143920898,1313.417854309082,1330.3613891601562,1340.9793395996094,1343.2384719848633,752.6275291442871,750.1407203674316,750.3667907714844,756.4707794189453,755.7925643920898,780.2085189819336,774.3305969238281,799.8769226074219,,812.7631225585938,815.4759979248047,824.0668029785156,821.3539199829102,862.4993286132812,851.8738555908203,892.1149749755859,893.0192718505859
,,1298.2966384887695,1293.7512130737305,1309.4329299926758,1292.1603164672852,1319.660140991211,1287.8421630859375,,1283.069465637207,1301.932975769043,1321.4783096313477,1336.7054901123047,1301.7057037353516,1318.069236755371,1327.1600875854492,1328.5237197875977,,,754.1101455688477,758.6623954772949,757.0691032409668,783.6997756958008,772.546760559082,804.6401214599609,,814.4274597167969,816.7035827636719,825.80810546875,823.0767517089844,864.5022277832031,857.9014587402344,897.0508270263672,897.0508270263672
,,1285.265525817871,1282.2592391967773,1297.9348754882812,1282.6887130737305,1308.886344909668,1273.4551162719727,1311.2484283447266,1272.3814430236816,1292.995979309082,1311.2484283447266,1327.568260192871,1287.4128723144531,1307.1684646606445,1311.4631652832031,1319.6230773925781,,,757.5237731933594,763.1108474731445,761.8215217590332,787.3931045532227,779.8720474243164,817.6922073364258,805.873405456543,818.1219787597656,819.4113082885742,828.6514587402344,827.3621368408203,867.5460510253906,861.9589691162109,902.3577880859375,903.2173309326172
,,,1270.1342239379883,1285.9243774414062,1272.3273086547852,1298.863525390625,1266.1866912841797,,1262.4584655761719,1283.731300354004,1298.6442108154297,1315.7502059936523,1272.3273086547852,1298.424903869629,1285.9243774414062,1315.530891418457,,,,767.6090393066406,766.289924621582,791.1331787109375,784.9773330688477,824.3308029174805,,819.9337692260742,822.7918472290039,834.8836975097656,833.5645904541016,870.4997100830078,865.6629486083984,913.3708038330078,905.4561462402344
,,1259.1114883422852,1257.6881256103516,1274.0569076538086,1263.856071472168,1284.2577438354492,1254.8413772583008,,1252.2318572998047,1266.7028121948242,1289.2395477294922,1303.7105102539062,1257.9253463745117,1292.3235244750977,1261.958236694336,1315.809181213379,,,765.5260963439941,771.9372444152832,770.9874458312988,794.2575454711914,787.6089477539062,829.6375961303711,,827.5005416870117,827.0256423950195,841.0352020263672,839.1355895996094,873.5658416748047,870.9538879394531,922.9554290771484,906.808837890625
,,1247.4958114624023,1246.1212692260742,1260.6914596557617,1249.6950912475586,1270.5881958007812,1242.2725372314453,1260.4165496826172,1242.5474395751953,1251.8943634033203,1273.887107849121,1291.2063903808594,1243.6470794677734,1288.457290649414,1236.7743530273438,1315.673324584961,,,772.0275688171387,775.8773880004883,773.6774940490723,800.9012298583984,791.8266448974609,832.2497711181641,822.6252136230469,828.1249618530273,828.9499206542969,844.8991851806641,842.4242935180664,876.5226898193359,872.6728820800781,924.0954895019531,909.2461700439453
,,,1232.4384994506836,1246.8119354248047,1236.1755981445312,1257.4482955932617,1226.9765853881836,1248.536750793457,1218.9274597167969,1238.187873840332,1260.6104431152344,1277.2836456298828,1226.9765853881836,1279.870864868164,1220.3647994995117,1310.6300354003906,,,,782.1877021789551,779.3166770935059,804.5816955566406,795.1073226928711,835.3016738891602,823.2433776855469,833.0048599243164,830.7080383300781,847.3599853515625,844.4889602661133,879.8025665283203,875.2089385986328,924.303466796875,902.7707672119141
,,,1219.6910247802734,1233.1253204345703,1224.1691284179688,1243.4809341430664,1213.8135147094727,1233.6850814819336,1207.0963668823242,1221.6501922607422,1247.1193923950195,1261.9530944824219,1213.8135147094727,1267.8305969238281,1215.2129287719727,1302.2559967041016,,,,787.8592529296875,784.7776184082031,808.8703765869141,799.345329284668,837.4455108642578,821.196907043457,833.5234298706055,831.2822494506836,851.1727752685547,848.9315872192383,881.9890899658203,878.9074554443359,928.4937133789062,901.0391693115234
,,1205.8572616577148,1204.7891693115234,1219.208381652832,1209.3285446166992,1229.889274597168,1199.7157402038574,1218.4073104858398,1194.909336090088,1204.7891693115234,1231.7584381103516,1246.9787063598633,1201.851921081543,1249.114891052246,1211.464729309082,1289.435287475586,,,780.4222297668457,790.5932540893555,787.9166679382324,814.4148635864258,803.1732025146484,837.9688110351562,826.7271575927734,835.5598831176758,836.6305160522461,855.0989532470703,850.0134429931641,883.4707641601562,883.4707641601562,927.0990905761719,896.5860290527344
1196.4539413452148,1199.8460006713867,1191.496322631836,1188.104263305664,1203.759910583496,1195.6711654663086,1216.284423828125,1185.4949913024902,1205.0645446777344,1184.4512825012207,1187.3214874267578,1221.5029678344727,1233.7665557861328,1191.2353897094727,1230.1135787963867,1211.5877304077148,1268.9917602539062,785.8156127929688,785.0326690673828,785.2936477661133,791.8181762695312,789.2083702087402,816.0894317626953,804.6062545776367,840.6216506958008,824.9627838134766,838.272819519043,839.0557708740234,856.280517578125,852.1048278808594,888.6421813964844,885.5104217529297,927.0064239501953,894.9057312011719
,,,1176.102394104004,1190.3238677978516,1181.3418884277344,1202.0503387451172,1171.8609085083008,1195.5633544921875,1172.1104049682617,1177.1003952026367,1209.2858276367188,1221.5112991333008,1183.5873794555664,1206.2918319702148,1209.2858276367188,,,,,795.0309219360352,791.7830047607422,817.2666320800781,805.5241775512695,843.0001068115234,826.0110168457031,840.2518692016602,837.2537994384766,856.9911117553711,853.4933624267578,892.2184753417969,886.7220153808594,925.4471435546875,
,,,1163.0815048217773,1177.310317993164,1164.4154586791992,1188.6489028930664,1160.4136047363281,1179.0889129638672,1157.9680252075195,,1197.7642364501953,1209.1028213500977,1175.5317153930664,1176.6433410644531,1206.657241821289,1218.4404830932617,,,,795.7562103271484,791.3080978393555,819.7760009765625,805.5420455932617,842.4613571166992,823.3344879150391,836.9012222290039,,857.3625183105469,854.0264434814453,894.5042266845703,893.3922119140625,923.1945343017578,906.0693054199219
,,,1149.5426712036133,1164.7416152954102,1151.1306228637695,1176.084114074707,1148.4084167480469,,1147.5010223388672,1148.4084167480469,1186.0655059814453,1193.7784042358398,1169.5054626464844,1158.3898162841797,1202.3987045288086,1186.9729080200195,,,,793.0254440307617,790.0688667297363,817.5878143310547,804.3969116210938,831.9158554077148,,840.3307418823242,838.2838821411133,858.0702209472656,855.5685195922852,898.3252258300781,881.2680206298828,921.0681457519531,920.8407287597656
1145.152603149414,1147.3308410644531,1141.7642211914062,1137.1657104492188,1152.4134140014648,1137.1657104492188,1164.0307083129883,,1135.7135467529297,,1131.8411140441895,1172.5016555786133,1181.6986846923828,1157.495979309082,1140.0700302124023,,1151.9293518066406,786.7199821472168,785.2655944824219,785.7503890991211,790.8407516479492,788.6591682434082,816.2925720214844,804.4150543212891,,845.3803482055664,,835.6844177246094,858.4698638916016,856.0458679199219,904.0407257080078,878.8313140869141,,917.8574371337891
1130.9295272827148,1133.9989852905273,1127.6042861938477,1123.7674713134766,1123.2558975219727,1149.0904693603516,1151.1367721557617,1125.5579833984375,1125.5579833984375,1121.976951599121,1120.1864395141602,1157.787254333496,1146.0210189819336,1122.7443161010742,1150.8809814453125,1188.9933776855469,1121.4653778076172,788.1252136230469,782.4847221374512,782.4847221374512,789.9199142456055,789.9199142456055,804.5339050292969,804.2775268554688,821.968147277832,848.3758926391602,825.5575408935547,836.8385238647461,859.9132537841797,859.4004821777344,879.6549530029297,902.4733123779297,919.1383972167969,925.0352783203125
,,1112.7078247070312,1111.2978515625,1126.2435913085938,1112.4258270263672,1138.0873794555664,1110.4518585205078,1142.3173141479492,1102.837989807129,1104.5299606323242,1143.1632919311523,1132.4474868774414,1138.369384765625,1107.0679168701172,1178.4126892089844,1095.7881088256836,,,785.5247955322266,792.8622169494629,790.8867607116699,817.9787826538086,805.8438110351562,848.7395172119141,831.806999206543,836.8867568969727,836.8867568969727,863.4143676757812,862.8499450683594,907.4388885498047,884.5800018310547,918.7272338867188,924.0892181396484
1103.9891204833984,1108.7454071044922,1101.471092224121,1099.7923965454102,1113.781478881836,1099.5126113891602,1124.1333923339844,1095.0361099243164,1099.7923965454102,1090.0000457763672,1092.2382888793945,1129.729019165039,1117.6984176635742,1121.8951416015625,1092.2382888793945,1159.9454193115234,1074.612060546875,790.0073165893555,790.0073165893555,790.0073165893555,795.8833923339844,793.3650703430176,822.1858139038086,809.5942306518555,837.0158996582031,851.8459854125977,836.4562759399414,838.4149703979492,866.6760864257812,866.3962707519531,910.6067352294922,890.1803588867188,920.120361328125,931.3128662109375
1091.1133422851562,1095.124267578125,1088.171989440918,1087.1024169921875,1101.2743682861328,1092.4503173828125,1109.0288314819336,1086.3002243041992,1088.171989440918,1074.0000457763672,1077.4761810302734,1116.2484970092773,1102.8787307739258,1102.3439407348633,1078.0109786987305,1142.988021850586,1063.0368347167969,793.561450958252,793.0267791748047,793.0267791748047,798.9082260131836,797.0368576049805,823.2360534667969,812.0078277587891,853.9800033569336,853.7126693725586,842.2171020507812,845.425163269043,869.7529907226562,869.4856567382812,914.9332427978516,897.0215454101562,927.4981536865234,940.3304138183594
,1074.0096054077148,1074.974235534668,1075.2153930664062,1089.684814453125,1081.2443161010742,1096.4372100830078,1079.5562210083008,1085.1028289794922,1060.0224914550781,1061.2282791137695,1102.224983215332,1107.5304336547852,1080.7620010375977,1061.710594177246,1119.1059875488281,1060.5048141479492,,799.4202346801758,797.248477935791,803.281135559082,802.3159103393555,827.1704635620117,817.0355987548828,854.9206771850586,854.1967620849609,850.818473815918,851.0597839355469,872.77734375,870.6055908203125,915.2472534179688,899.8036499023438,935.7582855224609,943.2387847900391
1062.634635925293,1063.078369140625,1062.634635925293,1066.6282119750977,1078.6089248657227,1073.5060348510742,1080.3838500976562,1069.7343215942383,,1050.2101821899414,1049.7664642333984,1089.0365829467773,1078.3870544433594,1062.1909103393555,1049.1008605957031,1091.9208297729492,1058.8629302978516,812.8118209838867,809.0297241210938,809.697151184082,808.3622970581055,804.5802001953125,828.6076354980469,820.1535415649414,860.1992721557617,,856.8621292114258,855.5272750854492,874.2152862548828,871.1006164550781,912.9261474609375,902.6922607421875,945.4076995849609,942.9604644775391
1051.1318435668945,1052.390037536621,1051.1318435668945,1059.3100891113281,1049.6639556884766,1069.375617980957,1059.9391860961914,1062.665267944336,,1041.9051055908203,,1077.3441543579102,1060.1488800048828,1046.3087768554688,1036.2432479858398,1057.8421936035156,1054.2773208618164,813.8986511230469,810.749397277832,811.1692962646484,809.9095916748047,807.8100929260254,830.4847183227539,826.2857131958008,861.3474044799805,,860.5076065063477,,875.8339691162109,873.1046142578125,908.1663055419922,905.2270202636719,944.2777557373047,940.9185485839844
1042.1700897216797,1043.4216842651367,1041.335693359375,1049.2624816894531,1040.084083557129,1058.4408721923828,1044.4646835327148,1069.2880630493164,1045.299087524414,1031.5315017700195,1030.4885025024414,1065.1160583496094,1046.5506744384766,1034.660499572754,1023.813304901123,1034.8690948486328,1049.6796798706055,818.3413314819336,814.7949523925781,814.7949523925781,812.7088470458984,811.6657905578613,830.0235366821289,826.4771499633789,849.4243316650391,852.3448791503906,863.1926345825195,861.7323532104492,877.5867767333984,875.5006637573242,909.7128143310547,906.5836486816406,959.5707702636719,935.7891540527344
1030.4674072265625,1031.539649963379,1029.1807098388672,1037.9731140136719,1027.8940200805664,1048.695571899414,1033.6841354370117,1051.2689590454102,1031.3252029418945,1033.0407943725586,1017.8149185180664,1052.555648803711,1036.0430755615234,1021.8894424438477,1009.8803024291992,1019.9594039916992,1040.1175994873047,822.3214340209961,817.5912322998047,817.5912322998047,816.0861663818359,814.5811004638672,833.5019226074219,829.2017364501953,864.6782684326172,851.777717590332,864.0332412719727,864.4632720947266,880.5889739990234,879.2989044189453,911.9803314208984,905.7450561523438,962.5075378417969,933.4812774658203
1019.3853378295898,1020.6450576782227,1019.3853378295898,1027.993392944336,1019.3853378295898,1037.8611602783203,1021.9047622680664,1038.2810668945312,1006.9981384277344,1013.5066680908203,1009.3076171875,1039.1208801269531,1022.1147232055664,1009.0976638793945,994.8208885192871,1018.335578918457,1024.2142486572266,820.7755355834961,817.2083435058594,817.8378524780273,816.1591720581055,815.739501953125,836.7230072021484,830.6377868652344,864.6310653686523,849.732780456543,867.1490783691406,865.6802520751953,883.7260437011719,879.7391967773438,914.3619689941406,904.4997406005859,960.1060180664062,937.4438323974609
1009.4549713134766,1011.5995483398438,1009.6694259643555,1019.9634323120117,1009.0260467529297,1029.3996047973633,1008.5971374511719,1032.8309478759766,1003.8790435791016,1002.3778381347656,1000.0187835693359,1028.3273162841797,1011.5995483398438,998.9464950561523,981.1464424133301,1017.81884765625,1003.8790435791016,821.1409072875977,818.1301651000977,818.1301651000977,818.5602798461914,817.9151153564453,837.6999664306641,830.6032257080078,867.3772354125977,853.1837615966797,867.1621932983398,866.5170364379883,884.1513519287109,879.8503112792969,918.9898986816406,903.0760040283203,964.3660278320312,949.7424468994141
998.1451950073242,1000.5349273681641,997.9279479980469,1008.3558654785156,997.9279479980469,1020.9562530517578,998.3624420166016,1024.866714477539,995.5382232666016,1000.3176803588867,991.8450088500977,1017.9147720336914,999.4486923217773,990.5415191650391,968.3822135925293,1013.7870635986328,975.9859008789062,822.3186569213867,819.4910888671875,819.2735824584961,818.8385620117188,818.8385620117188,835.8040084838867,829.7138442993164,867.5598373413086,851.4644165039062,868.4298553466797,864.9497604370117,884.5252838134766,878.2176132202148,923.0237731933594,900.1856842041016,961.5222625732422,946.5143737792969
988.7374954223633,991.9182968139648,987.2694320678711,1000.9713287353516,985.8013763427734,1011.9817962646484,985.8013763427734,1016.8753356933594,980.9078369140625,993.8757095336914,980.6631622314453,1007.5776062011719,988.982177734375,980.9078369140625,954.9721069335938,1010.26904296875,951.3019561767578,823.1861801147461,820.0002899169922,819.7552261352539,819.02001953125,819.02001953125,835.9297180175781,831.763557434082,864.8477630615234,856.7605056762695,869.9941864013672,864.8477630615234,886.4137573242188,881.0222625732422,925.6246490478516,900.1375732421875,956.9933929443359,942.7794342041016
975.6029815673828,978.5542449951172,975.3346710205078,988.4812164306641,975.0663833618164,1001.6277618408203,973.7248916625977,1004.5790252685547,968.6272583007812,981.5055084228516,969.9687423706055,997.3350219726562,978.2859420776367,974.52978515625,943.407356262207,1009.6766662597656,926.7729568481445,824.1425170898438,820.6501998901367,820.3815612792969,820.112922668457,819.8442764282227,838.9177169799805,832.4703521728516,864.7071380615234,861.4834518432617,851.0065078735352,846.7082595825195,886.1983184814453,882.4373626708984,929.4493408203125,902.8539733886719,956.3133087158203,944.4931640625
965.0944900512695,968.4817352294922,963.6831436157227,977.7966461181641,963.1185989379883,990.7810516357422,961.1427154541016,995.29736328125,957.1909332275391,973.2803192138672,957.7554702758789,985.4179229736328,966.7881088256836,967.0703887939453,933.7625350952148,1001.7895660400391,910.8986740112305,824.0824737548828,820.6950531005859,820.4127655029297,820.4127655029297,820.1304779052734,836.7853088378906,831.1396026611328,864.7315444946289,847.7944259643555,851.4641342163086,856.2629852294922,888.4434967041016,883.6446380615234,933.3268432617188,907.6388854980469,952.5222320556641,942.3599548339844
955.8700103759766,958.2061920166016,954.1178894042969,966.6747741699219,953.241828918457,979.2316741943359,950.9056625366211,983.6119842529297,946.2333221435547,962.0024566650391,946.2333221435547,972.8072052001953,953.8258743286133,959.9583129882812,923.163688659668,994.416748046875,893.9616165161133,825.7445602416992,822.8180847167969,822.232795715332,821.0622024536133,820.7695541381836,837.450439453125,832.1827926635742,866.4225158691406,861.1548614501953,850.6195678710938,855.5945663452148,892.1754608154297,886.0298614501953,937.2431182861328,909.1490020751953,952.4607543945312,946.6078186035156
942.1189727783203,945.0757598876953,941.2319412231445,953.6504364013672,940.9362640380859,966.6602630615234,941.8232955932617,973.1651916503906,932.0659103393555,950.102294921875,934.1356658935547,959.8596801757812,941.2319412231445,950.6936492919922,909.8900451660156,991.7929229736328,889.1925582885742,825.2861099243164,822.0281066894531,822.0281066894531,822.0281066894531,822.0281066894531,839.2066421508789,833.875373840332,864.0858840942383,852.2386245727539,849.5729904174805,849.8691864013672,894.0002288818359,888.0765991210938,940.500732421875,913.8443908691406,952.9403686523438,949.0899963378906
934.5164031982422,937.0159454345703,932.016845703125,944.2021789550781,931.3919525146484,956.699951171875,929.8297271728516,959.511962890625,914.8323974609375,941.3901672363281,919.5190582275391,949.2012939453125,929.8297271728516,940.1403961181641,897.3355026245117,980.13330078125,877.026611328125,827.0184707641602,824.2054748535156,824.2054748535156,823.5803604125977,823.2678070068359,838.8955841064453,835.7700271606445,864.8376922607422,856.7112579345703,851.7103652954102,851.7103652954102,894.8430328369141,891.4049072265625,942.0389099121094,914.2214660644531,953.916015625,952.6657867431641
928.4439849853516,931.7254180908203,925.4608383178711,936.4984130859375,922.1793975830078,943.359619140625,918.8979568481445,945.4478149414062,898.0160446166992,926.3557739257812,904.5789337158203,938.2882995605469,919.1962661743164,928.7422943115234,886.0835189819336,967.8212890625,872.9577484130859,829.0566482543945,825.7682113647461,825.1703109741211,824.5724182128906,824.5724182128906,839.8188171386719,838.3240737915039,865.2294769287109,859.25048828125,854.4673080444336,853.5704574584961,898.4128112792969,892.4338226318359,943.5540924072266,915.1539459228516,956.7078552246094,954.6152038574219
917.0145492553711,919.6189575195312,913.5419921875,926.5640563964844,912.3844833374023,934.9560546875,912.9632415771484,934.3772888183594,901.9668350219727,913.8313751220703,903.7031021118164,930.0366058349609,912.9632415771484,917.3039245605469,878.8165054321289,955.5019683837891,871.8714065551758,829.2577056884766,826.6464538574219,826.9365997314453,826.0661849975586,826.6464538574219,839.1224060058594,840.282958984375,864.0742950439453,858.5616683959961,854.209587097168,855.660285949707,897.4402008056641,891.6374359130859,944.1524658203125,913.9780731201172,956.62841796875,954.0171508789062
905.6689682006836,907.3476486206055,903.7104873657227,914.0624237060547,903.1509323120117,924.6941528320312,909.8656921386719,926.3728332519531,892.5192031860352,903.7104873657227,860.9038391113281,923.0154571533203,907.62744140625,906.2285232543945,873.494026184082,944.8384399414062,871.2557830810547,828.7350540161133,825.6584854125977,825.9381713867188,823.7006759643555,825.9381713867188,836.5663146972656,838.8038177490234,858.9413452148438,865.3741607666016,853.6272735595703,873.4851150512695,895.8601379394531,891.9445037841797,941.1695861816406,913.2007904052734,955.1539611816406,956.2727203369141
894.6486892700195,896.1762161254883,894.6486892700195,901.5225677490234,910.4331588745117,914.2519836425781,905.086799621582,917.5616302490234,896.4308013916016,891.593620300293,873.2632522583008,917.0524520874023,903.3046875,896.6853866577148,869.4444351196289,936.1465911865234,870.2081985473633,828.2488632202148,824.1661148071289,824.4212875366211,822.1247329711914,819.3178405761719,833.0971298217773,836.1592025756836,855.0419387817383,865.2488327026367,850.9591827392578,874.1798553466797,894.8488006591797,890.0005187988281,938.2280731201172,910.9246520996094,949.9659881591797,957.3659820556641
887.8730239868164,888.5667343139648,887.4105453491211,893.4227447509766,903.3660049438477,905.447151184082,907.2970657348633,908.2220230102539,,881.8608169555664,,910.0719299316406,899.4349517822266,888.1042633056641,867.5240249633789,923.9462509155273,869.3739318847656,827.0279159545898,823.79150390625,823.79150390625,820.5550918579102,817.5498428344727,830.2643356323242,828.4149551391602,851.5322189331055,,849.9140167236328,,891.9874420166016,888.5198516845703,933.1361694335938,908.863037109375,946.7753753662109,955.5599365234375
883.2267990112305,883.2267990112305,882.5599975585938,886.3385467529297,897.4519424438477,897.6742172241211,905.0090560913086,897.4519424438477,,872.1134033203125,,904.7867889404297,891.2284393310547,878.5591735839844,865.2230987548828,911.2325592041016,869.0016555786133,824.8970184326172,822.2290649414062,822.2290649414062,818.2271499633789,814.8922233581543,828.2319488525391,827.7872924804688,847.7968597412109,,849.5754928588867,,888.4830017089844,884.9257354736328,927.1681671142578,908.4925842285156,946.9554443359375,953.4029693603516
876.7074279785156,876.2757949829102,875.8441696166992,879.7288131713867,891.8143997192383,888.1455535888672,906.7055435180664,887.7139282226562,915.5539169311523,863.7585830688477,,896.5623016357422,910.590202331543,870.8804473876953,862.2478866577148,899.1520614624023,867.8590545654297,823.2458648681641,819.1365127563477,819.1365127563477,816.3248519897461,811.3503684997559,826.0575256347656,826.7063674926758,848.3345413208008,856.9858169555664,851.1462097167969,,885.5349884033203,882.290771484375,919.2749481201172,906.9468841552734,947.17529296875,951.068359375
871.3146209716797,871.3146209716797,871.0847396850586,874.0731887817383,886.7166213989258,881.6592483520508,903.4979095458984,880.0500869750977,920.9688415527344,852.4644012451172,895.4520874023438,892.9234008789062,909.2449264526367,863.4986724853516,860.0504608154297,,,817.7754058837891,814.3249282836914,814.0948944091797,814.0948944091797,809.494270324707,825.8265075683594,825.1364059448242,848.3695907592773,845.3791885375977,854.5804443359375,843.538932800293,884.0244750976562,882.8743286132812,910.7081298828125,901.2768402099609,,
866.2604370117188,866.2604370117188,,868.9769058227539,883.7940292358398,873.6689910888672,899.5989685058594,869.4708099365234,920.3429412841797,840.8243713378906,921.3307495117188,886.7574615478516,905.7727661132812,857.8640670776367,,,,815.132438659668,812.1668548583984,,812.6611175537109,807.7184829711914,827.2419052124023,823.0406646728516,851.9550857543945,842.5640716552734,860.3575744628906,861.8403625488281,882.5994415283203,882.1051788330078,908.79541015625,,,
,,,865.4069747924805,880.2793426513672,868.7989120483398,896.1953735351562,861.4931945800781,918.6343688964844,830.9657249450684,923.3309173583984,882.3666839599609,902.4574127197266,849.7518615722656,866.9724960327148,858.8840103149414,864.1023788452148,,,,811.6984481811523,806.9923515319824,827.6468887329102,823.2022399902344,855.3605728149414,841.2422790527344,865.0342178344727,857.4521713256836,881.7670135498047,881.5055694580078,910.5264892578125,902.4215545654297,944.2535247802734,944.2535247802734
,,,861.628547668457,877.7362442016602,861.628547668457,892.5016326904297,851.427001953125,918.2739715576172,823.2385177612305,921.7639617919922,878.5416259765625,898.6762542724609,845.5208435058594,865.6554641723633,839.8831405639648,866.4608535766602,,,,809.5594482421875,807.4098815917969,831.0551528930664,823.8003540039062,859.8056488037109,843.146484375,868.4039306640625,860.074348449707,883.450927734375,882.6448364257812,911.3953399658203,902.5283508300781,964.5971984863281,945.5197601318359
